age,category,annual_income,is_bpl,state,eligible_schemes
35,General,303990,False,West Bengal,None
58,OBC,266364,False,West Bengal,PMAY Housing
32,General,382767,False,Madhya Pradesh,None
19,SC,45315,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing;SC Scholarship
65,OBC,12471,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
49,OBC,42998,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
34,ST,103112,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
57,General,148828,False,Haryana,PMAY Housing
47,General(EWS),232108,False,Andhra Pradesh,Ayushman Bharat;PMAY Housing
56,General,431760,False,Telangana,None
54,OBC,500941,False,Gujarat,None
47,OBC,172604,False,Andhra Pradesh,PMAY Housing
20,SC,235034,False,Tamil Nadu,PMAY Housing;SC Scholarship
21,ST,60008,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing;ST Scholarship
62,ST,314839,False,Uttar Pradesh,Old Age Pension;Senior Citizen Bus Pass
77,ST,254902,False,Telangana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
70,ST,52466,False,Punjab,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
29,ST,233118,False,Haryana,PMAY Housing;ST Scholarship
77,General(EWS),253876,False,West Bengal,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
64,General,43824,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
29,OBC,31214,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;OBC Scholarship;PMAY Housing
65,SC,15411,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
29,ST,43927,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing;ST Scholarship
36,General(EWS),259232,False,Gujarat,Ayushman Bharat;PMAY Housing
55,ST,19617,True,Telangana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
68,SC,521074,False,Tamil Nadu,Old Age Pension;Senior Citizen Bus Pass
23,General,11393,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
47,ST,498191,False,Andhra Pradesh,None
57,General,39934,False,Punjab,Ayushman Bharat;PMAY Housing
67,OBC,239267,False,West Bengal,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
33,General,593887,False,Tamil Nadu,None
53,OBC,49572,False,Telangana,Ayushman Bharat;PMAY Housing
24,OBC,206152,False,Kerala,OBC Scholarship;PMAY Housing;South India Welfare Scheme
38,OBC,53678,False,Punjab,Ayushman Bharat;PMAY Housing
42,General(EWS),28510,False,Andhra Pradesh,Ayushman Bharat;PMAY Housing
58,SC,135307,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
53,General,464563,False,Kerala,South India Welfare Scheme
71,General(EWS),43497,False,Punjab,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
52,OBC,284720,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
76,ST,78902,False,Punjab,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
37,SC,483983,False,Gujarat,None
36,OBC,54521,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
44,OBC,11350,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
42,SC,185040,False,Telangana,PMAY Housing
43,SC,93585,False,Haryana,PMAY Housing
49,General(EWS),209271,False,Punjab,Ayushman Bharat;PMAY Housing
78,ST,330392,False,Telangana,Old Age Pension;Senior Citizen Bus Pass
22,ST,405422,False,Bihar,Bihar/Jharkhand Rural Support Scheme;ST Scholarship
40,ST,24455,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
58,SC,10172,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
34,SC,399010,False,Punjab,None
51,General,75892,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
74,SC,14897,True,Telangana,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
76,SC,347991,False,Kerala,Old Age Pension;Senior Citizen Bus Pass;South India Welfare Scheme
27,General(EWS),131234,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
75,ST,16980,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
64,OBC,56038,False,Rajasthan,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
63,SC,225224,False,Andhra Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
49,OBC,444774,False,Telangana,None
25,ST,53998,False,Gujarat,Ayushman Bharat;PMAY Housing;ST Scholarship
74,OBC,310935,False,Punjab,Old Age Pension;Senior Citizen Bus Pass
56,General,180858,False,Odisha,PMAY Housing
65,OBC,16937,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
71,ST,60666,False,Tamil Nadu,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
69,General(EWS),253049,False,Uttar Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
41,OBC,22224,True,Telangana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
65,General,19591,True,Karnataka,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
36,OBC,287882,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
32,ST,245962,False,Rajasthan,PMAY Housing
45,General,20511,True,West Bengal,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
47,General,182039,False,Telangana,PMAY Housing
64,SC,31997,False,Uttar Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
46,ST,552649,False,Tamil Nadu,None
65,OBC,71407,False,Rajasthan,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
30,General,351796,False,Uttar Pradesh,None
55,SC,579003,False,Maharashtra,None
29,General(EWS),30871,False,West Bengal,Ayushman Bharat;PMAY Housing
65,General(EWS),294739,False,Telangana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
71,OBC,236335,False,Kerala,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
39,OBC,250525,False,Tamil Nadu,PMAY Housing
30,General,17594,True,Telangana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
21,SC,23684,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;SC Scholarship
78,ST,248056,False,Rajasthan,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
39,SC,22520,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
31,SC,113515,False,Andhra Pradesh,PMAY Housing
76,ST,52602,False,Telangana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
71,SC,372600,False,Madhya Pradesh,Old Age Pension;Senior Citizen Bus Pass
52,OBC,21699,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
43,General(EWS),493105,False,Madhya Pradesh,Ayushman Bharat
39,OBC,49697,False,Telangana,Ayushman Bharat;PMAY Housing
25,SC,140224,False,Kerala,PMAY Housing;SC Scholarship;South India Welfare Scheme
52,General(EWS),59947,False,Andhra Pradesh,Ayushman Bharat;PMAY Housing
77,SC,35715,False,Kerala,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
75,General,21386,True,Rajasthan,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
77,General,224293,False,Andhra Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
50,ST,59107,False,Karnataka,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
46,SC,573171,False,Haryana,None
52,General(EWS),59876,False,Punjab,Ayushman Bharat;PMAY Housing
76,SC,598741,False,Andhra Pradesh,Old Age Pension;Senior Citizen Bus Pass
59,OBC,102674,False,Kerala,PMAY Housing;South India Welfare Scheme
67,ST,82273,False,Haryana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
23,General(EWS),58630,False,West Bengal,Ayushman Bharat;PMAY Housing
55,SC,15013,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
63,OBC,271954,False,Maharashtra,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
60,General,14032,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
45,General,22050,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
79,General(EWS),488700,False,Kerala,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass;South India Welfare Scheme
63,SC,36923,False,Haryana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
76,OBC,260166,False,Bihar,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
18,SC,67104,False,Tamil Nadu,Ayushman Bharat;PMAY Housing;SC Scholarship
41,General(EWS),161218,False,Karnataka,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
53,OBC,77678,False,Karnataka,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
60,OBC,209755,False,Maharashtra,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
73,SC,57220,False,West Bengal,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
47,OBC,76623,False,Kerala,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
40,General(EWS),93693,False,Kerala,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
41,General,58393,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
63,General,86806,False,Bihar,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
49,General(EWS),63999,False,Gujarat,Ayushman Bharat;PMAY Housing
76,OBC,44063,False,Gujarat,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
41,SC,387812,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme
74,SC,456012,False,Uttar Pradesh,Old Age Pension;Senior Citizen Bus Pass
71,ST,14952,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
21,OBC,47629,False,Rajasthan,Ayushman Bharat;OBC Scholarship;PMAY Housing
21,ST,56730,False,Kerala,Ayushman Bharat;PMAY Housing;ST Scholarship;South India Welfare Scheme
51,ST,51298,False,Karnataka,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
64,OBC,181032,False,Gujarat,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
72,SC,41122,False,Gujarat,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
56,OBC,24649,True,Rajasthan,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
39,General,22484,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
51,General,41513,False,West Bengal,Ayushman Bharat;PMAY Housing
68,General(EWS),46043,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
24,ST,196007,False,Andhra Pradesh,PMAY Housing;ST Scholarship
41,OBC,117547,False,Telangana,PMAY Housing
62,OBC,57133,False,Kerala,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
34,General,161276,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
27,General,274164,False,Karnataka,PMAY Housing;South India Welfare Scheme
62,General(EWS),11875,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
41,General(EWS),449711,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme
18,SC,36003,False,Rajasthan,Ayushman Bharat;PMAY Housing;SC Scholarship
70,ST,39488,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
53,ST,342368,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme
34,OBC,32783,False,Kerala,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
29,OBC,407578,False,West Bengal,OBC Scholarship
56,OBC,393682,False,Uttar Pradesh,None
77,SC,535486,False,Bihar,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;Senior Citizen Bus Pass
23,SC,51406,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing;SC Scholarship
22,OBC,21340,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;OBC Scholarship;PMAY Housing
38,General,163614,False,West Bengal,PMAY Housing
62,General(EWS),53654,False,Andhra Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
26,General,31052,False,Karnataka,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
55,General,27855,False,Punjab,Ayushman Bharat;PMAY Housing
56,General,125000,False,Karnataka,PMAY Housing;South India Welfare Scheme
43,General,201174,False,Odisha,PMAY Housing
50,General,483744,False,Punjab,None
60,SC,15756,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
49,OBC,598035,False,Punjab,None
30,OBC,83432,False,Maharashtra,OBC Scholarship;PMAY Housing
67,ST,30401,False,Karnataka,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
18,OBC,592511,False,West Bengal,OBC Scholarship
46,ST,149336,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
33,General,36844,False,Rajasthan,Ayushman Bharat;PMAY Housing
21,OBC,239635,False,Maharashtra,OBC Scholarship;PMAY Housing
39,General(EWS),565214,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme
29,ST,581722,False,Kerala,ST Scholarship;South India Welfare Scheme
69,General(EWS),23619,True,Rajasthan,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
72,ST,452854,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;Senior Citizen Bus Pass
33,General(EWS),466745,False,West Bengal,Ayushman Bharat
38,General(EWS),259838,False,Odisha,Ayushman Bharat;PMAY Housing
66,OBC,574135,False,Gujarat,Old Age Pension;Senior Citizen Bus Pass
20,ST,10542,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;ST Scholarship
27,OBC,395227,False,West Bengal,OBC Scholarship
36,General(EWS),253836,False,Punjab,Ayushman Bharat;PMAY Housing
42,ST,341158,False,Haryana,None
54,SC,56334,False,Haryana,Ayushman Bharat;PMAY Housing
30,ST,211990,False,Madhya Pradesh,PMAY Housing;ST Scholarship
32,SC,198932,False,Rajasthan,PMAY Housing
19,General,87567,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
26,General(EWS),194140,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
51,OBC,10230,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
62,General,14924,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
68,General(EWS),363252,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;Senior Citizen Bus Pass
35,General(EWS),316582,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme
42,ST,57935,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
48,General,264838,False,Rajasthan,PMAY Housing
79,General(EWS),403132,False,Telangana,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass
19,OBC,270027,False,West Bengal,OBC Scholarship;PMAY Housing
61,ST,187193,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
23,ST,560529,False,Telangana,ST Scholarship
30,ST,20241,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;ST Scholarship
30,OBC,202313,False,Tamil Nadu,OBC Scholarship;PMAY Housing
26,SC,166093,False,Madhya Pradesh,PMAY Housing;SC Scholarship
23,OBC,328313,False,Bihar,Bihar/Jharkhand Rural Support Scheme;OBC Scholarship
29,General(EWS),208987,False,Haryana,Ayushman Bharat;PMAY Housing
40,General(EWS),171573,False,Kerala,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
71,ST,39827,False,Punjab,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
18,General(EWS),483495,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme
56,ST,501668,False,Telangana,None
54,General,216753,False,Haryana,PMAY Housing
22,ST,45704,False,Telangana,Ayushman Bharat;PMAY Housing;ST Scholarship
71,General,63562,False,Uttar Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
59,General(EWS),244512,False,Odisha,Ayushman Bharat;PMAY Housing
33,OBC,31328,False,Gujarat,Ayushman Bharat;PMAY Housing
70,General,251090,False,Bihar,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
34,General(EWS),189494,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
59,General,13730,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
47,General,138213,False,Tamil Nadu,PMAY Housing
21,OBC,61250,False,Punjab,Ayushman Bharat;OBC Scholarship;PMAY Housing
20,OBC,524265,False,West Bengal,OBC Scholarship
52,OBC,173726,False,Madhya Pradesh,PMAY Housing
77,General(EWS),104805,False,Karnataka,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
53,OBC,161059,False,Odisha,PMAY Housing
66,OBC,49458,False,Telangana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
62,General,20863,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
44,General(EWS),277528,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
54,General(EWS),70299,False,Karnataka,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
65,General(EWS),541977,False,Tamil Nadu,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass
61,SC,52220,False,Telangana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
62,General,78195,False,Madhya Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
58,SC,18887,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
73,OBC,11052,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
79,OBC,322760,False,Karnataka,Old Age Pension;Senior Citizen Bus Pass;South India Welfare Scheme
34,General,244167,False,Telangana,PMAY Housing
29,SC,78063,False,West Bengal,Ayushman Bharat;PMAY Housing;SC Scholarship
31,General(EWS),21210,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
29,General,262967,False,Tamil Nadu,PMAY Housing
73,General(EWS),45482,False,Karnataka,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
22,General(EWS),137300,False,Punjab,Ayushman Bharat;PMAY Housing
35,General,78753,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
71,SC,290682,False,Rajasthan,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
78,General(EWS),12921,True,Karnataka,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
31,OBC,283838,False,Kerala,PMAY Housing;South India Welfare Scheme
47,SC,74125,False,West Bengal,Ayushman Bharat;PMAY Housing
59,ST,147341,False,Kerala,PMAY Housing;South India Welfare Scheme
24,General(EWS),174456,False,Odisha,Ayushman Bharat;PMAY Housing
19,General,15522,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
71,OBC,343325,False,Andhra Pradesh,Old Age Pension;Senior Citizen Bus Pass
45,SC,295334,False,Madhya Pradesh,PMAY Housing
57,ST,135229,False,Rajasthan,PMAY Housing
62,SC,268520,False,Madhya Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
70,General,123995,False,Kerala,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
66,SC,28401,False,West Bengal,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
60,General(EWS),19307,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
53,ST,558409,False,Bihar,Bihar/Jharkhand Rural Support Scheme
75,OBC,546139,False,Kerala,Old Age Pension;Senior Citizen Bus Pass;South India Welfare Scheme
40,General,62096,False,Karnataka,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
71,General,283727,False,Haryana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
65,SC,22535,True,West Bengal,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
75,OBC,16246,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
54,OBC,244417,False,Punjab,PMAY Housing
60,General(EWS),230371,False,Telangana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
27,General(EWS),67417,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing
43,ST,256242,False,Andhra Pradesh,PMAY Housing
53,General,481845,False,Tamil Nadu,None
27,ST,20427,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing;ST Scholarship
68,General(EWS),268608,False,Maharashtra,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
73,OBC,468608,False,Telangana,Old Age Pension;Senior Citizen Bus Pass
36,General,283526,False,Rajasthan,PMAY Housing
54,ST,42674,False,Odisha,Ayushman Bharat;PMAY Housing
26,OBC,107205,False,Odisha,OBC Scholarship;PMAY Housing
71,General,60574,False,Madhya Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
18,SC,185631,False,Gujarat,PMAY Housing;SC Scholarship
74,ST,298256,False,Punjab,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
58,OBC,73178,False,Tamil Nadu,Ayushman Bharat;PMAY Housing
38,General(EWS),74386,False,Kerala,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
23,General(EWS),18936,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
51,OBC,24679,True,Telangana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
43,OBC,39931,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
22,General,536880,False,Kerala,South India Welfare Scheme
73,General,71190,False,Maharashtra,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
43,SC,37101,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing
46,General(EWS),506169,False,Tamil Nadu,Ayushman Bharat
79,SC,79282,False,Telangana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
38,General,472159,False,Maharashtra,None
68,ST,273685,False,Punjab,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
72,General,35788,False,Haryana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
37,General,584159,False,Madhya Pradesh,None
38,General,491491,False,Andhra Pradesh,None
73,SC,101894,False,Madhya Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
32,General,220113,False,Punjab,PMAY Housing
58,ST,331824,False,Bihar,Bihar/Jharkhand Rural Support Scheme
70,General(EWS),327487,False,West Bengal,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass
18,General,137757,False,Odisha,PMAY Housing
30,General(EWS),214850,False,Rajasthan,Ayushman Bharat;PMAY Housing
74,OBC,130319,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
32,General,74168,False,Maharashtra,Ayushman Bharat;PMAY Housing
56,SC,84726,False,Rajasthan,PMAY Housing
70,SC,151181,False,Odisha,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
36,OBC,18424,True,West Bengal,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
78,General(EWS),104364,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
79,SC,130232,False,Uttar Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
56,General(EWS),17631,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
53,SC,348012,False,Bihar,Bihar/Jharkhand Rural Support Scheme
65,ST,248905,False,Uttar Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
65,ST,226688,False,Gujarat,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
72,General,59074,False,Gujarat,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
59,General(EWS),24407,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
29,ST,14279,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing;ST Scholarship
24,SC,529607,False,Kerala,SC Scholarship;South India Welfare Scheme
60,ST,107931,False,Bihar,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
78,SC,171457,False,Rajasthan,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
48,SC,41913,False,Punjab,Ayushman Bharat;PMAY Housing
34,General(EWS),173742,False,Odisha,Ayushman Bharat;PMAY Housing
64,ST,404447,False,Uttar Pradesh,Old Age Pension;Senior Citizen Bus Pass
25,ST,63578,False,Andhra Pradesh,Ayushman Bharat;PMAY Housing;ST Scholarship
22,OBC,306743,False,Haryana,OBC Scholarship
56,ST,136789,False,Rajasthan,PMAY Housing
28,SC,152170,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;PMAY Housing;SC Scholarship
74,General,271888,False,Tamil Nadu,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
77,General(EWS),121543,False,Rajasthan,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
79,OBC,451134,False,Madhya Pradesh,Old Age Pension;Senior Citizen Bus Pass
